id,lon,lat,taxonomy,number,structural,nonstructural,contents,retrofitting,day,night,transit,LandUse,GenOcc,OccClass,GenType,BldgType,BldEpoch,SSC_Zone,EqDesLev,SauidID,sauid,dauid,adauid,fsauid,csduid,csdname,cduid,cdname,SAC,eruid,ername,pruid,prname
1980556-RES3E-S2M-MC,-73.55646531,45.49792226,RES3E-S2M-MC,1,1101402,5017498,440560.8,451787.9,9.64,41.16,26.97,RES-HD,Residential-HD,RES3E,Steel,S2M,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980557-RES3E-W4-MC,-73.55646531,45.49792226,RES3E-W4-MC,2,2202804,10034996,881121.6,903575.8,19.29,82.32,53.93,RES-HD,Residential-HD,RES3E,Wood,W4,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980558-COM4-PC2M-PC,-73.55646531,45.49792226,COM4-PC2M-PC,1,3041520,4962480,2737368,584181.12,131.14,0.74,59.73,RES-HD,Commercial,COM4,Precast,PC2M,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980559-COM1-URMM-PC,-73.55646531,45.49792226,COM1-URMM-PC,1,506033.33,825633.33,455430,133695.22,44.04,0.15,20.63,RES-HD,Commercial,COM1,URMasonry,URMM,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980560-RES3D-W2-LC,-73.55646531,45.49792226,RES3D-W2-LC,1,470022,2141211.33,188008.8,229227.59,5.12,21.87,14.33,RES-HD,Residential-HD,RES3D,Wood,W2,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980561-COM4-C3M-PC,-73.55646531,45.49792226,COM4-C3M-PC,1,3041520,4962480,2737368,1795906.26,131.14,0.74,59.73,RES-HD,Commercial,COM4,Concrete,C3M,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980562-COM3-RM1L-MC,-73.55646531,45.49792226,COM3-RM1L-MC,2,346750,565750,312075,115883.75,11.1,0.13,5.77,RES-HD,Commercial,COM3,RMasonry,RM1L,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980563-GOV1-S4M-PC,-73.55646531,45.49792226,GOV1-S4M-PC,1,1009584,4599216,908625.6,919486.3,86.78,2.58,42.34,RES-HD,Civic,GOV1,Steel,S4M,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980564-COM4-C2L-PC,-73.55646531,45.49792226,COM4-C2L-PC,1,1236121,2016829,1112508.9,915251.82,26.91,0,12.26,RES-HD,Commercial,COM4,Concrete,C2L,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980565-COM4-W3-MC,-73.55646531,45.49792226,COM4-W3-MC,6,7416726,12100974,6675053.4,1441085.93,161.48,0,73.54,RES-HD,Commercial,COM4,Wood,W3,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980566-COM4-PC1-MC,-73.55646531,45.49792226,COM4-PC1-MC,2,2472242,4033658,2225017.8,480361.98,53.83,0,24.51,RES-HD,Commercial,COM4,Precast,PC1,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980567-COM1-URML-PC,-73.55646531,45.49792226,COM1-URML-PC,1,506033.33,825633.33,455430,133695.22,44.04,0.15,20.63,RES-HD,Commercial,COM1,URMasonry,URML,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980568-COM1-W3-MC,-73.55646531,45.49792226,COM1-W3-MC,1,506033.33,825633.33,455430,134933.14,44.04,0.15,20.63,RES-HD,Commercial,COM1,Wood,W3,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980569-RES3E-W2-MC,-73.55646531,45.49792226,RES3E-W2-MC,1,1101402,5017498,440560.8,451787.9,9.64,41.16,26.97,RES-HD,Residential-HD,RES3E,Wood,W2,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980570-RES3E-W2-LC,-73.55646531,45.49792226,RES3E-W2-LC,1,1101402,5017498,440560.8,451787.9,9.64,41.16,26.97,RES-HD,Residential-HD,RES3E,Wood,W2,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980571-RES3D-URML-PC,-73.55646531,45.49792226,RES3D-URML-PC,1,470022,2141211.33,188008.8,227124.59,5.12,21.87,14.33,RES-HD,Residential-HD,RES3D,URMasonry,URML,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980572-COM4-C2L-LC,-73.55646531,45.49792226,COM4-C2L-LC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-HD,Commercial,COM4,Concrete,C2L,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980573-COM4-S2L-MC,-73.55646531,45.49792226,COM4-S2L-MC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-HD,Commercial,COM4,Steel,S2L,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980574-COM3-C2L-LC,-73.55646531,45.49792226,COM3-C2L-LC,1,173375,282875,156037.5,57941.88,5.55,0.06,2.89,RES-HD,Commercial,COM3,Concrete,C2L,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980575-COM2-URMM-PC,-73.55646531,45.49792226,COM2-URMM-PC,1,726750,1185750,654075,353899.11,41.43,0,16.17,RES-HD,Commercial,COM2,URMasonry,URMM,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980576-RES3F-C2M-MC,-73.55646531,45.49792226,RES3F-C2M-MC,1,4036435.2,18388204.8,1614574.08,1514807.04,33.15,141.49,92.7,RES-HD,Residential-HD,RES3F,Concrete,C2M,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980577-COM4-C3L-PC,-73.55646531,45.49792226,COM4-C3L-PC,1,1236121,2016829,1112508.9,1002991,26.91,0,12.26,RES-HD,Commercial,COM4,Concrete,C3L,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980578-COM1-S2M-PC,-73.55646531,45.49792226,COM1-S2M-PC,1,506033.33,825633.33,455430,454147.36,44.04,0.15,20.63,RES-HD,Commercial,COM1,Steel,S2M,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980579-RES3D-W2-MC,-73.55646531,45.49792226,RES3D-W2-MC,1,470022,2141211.33,188008.8,229227.59,5.12,21.87,14.33,RES-HD,Residential-HD,RES3D,Wood,W2,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980580-COM4-C2H-LC,-73.55646531,45.49792226,COM4-C2H-LC,2,54413150,88779350,48971835,7159393.62,799.27,0,364.01,RES-HD,Commercial,COM4,Concrete,C2H,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980581-COM4-RM1L-MC,-73.55646531,45.49792226,COM4-RM1L-MC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-HD,Commercial,COM4,RMasonry,RM1L,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980582-COM4-S1M-MC,-73.55646531,45.49792226,COM4-S1M-MC,1,3041520,4962480,2737368,584181.12,131.14,0.74,59.73,RES-HD,Commercial,COM4,Steel,S1M,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980583-COM3-S4L-LC,-73.55646531,45.49792226,COM3-S4L-LC,1,173375,282875,156037.5,57941.88,5.55,0.06,2.89,RES-HD,Commercial,COM3,Steel,S4L,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980584-RES3E-C2H-PC,-73.55646531,45.49792226,RES3E-C2H-PC,1,1101402,5017498,440560.8,1721617.11,9.64,41.16,26.97,RES-HD,Residential-HD,RES3E,Concrete,C2H,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980585-COM4-C2M-LC,-73.55646531,45.49792226,COM4-C2M-LC,1,3041520,4962480,2737368,584181.12,131.14,0.74,59.73,RES-HD,Commercial,COM4,Concrete,C2M,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980586-RES3D-W2-PC,-73.55646531,45.49792226,RES3D-W2-PC,2,940044,4282422.67,376017.6,1747023.96,10.25,43.73,28.65,RES-HD,Residential-HD,RES3D,Wood,W2,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980587-COM4-RM1L-LC,-73.55646531,45.49792226,COM4-RM1L-LC,2,2472242,4033658,2225017.8,480361.98,53.83,0,24.51,RES-HD,Commercial,COM4,RMasonry,RM1L,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980588-COM4-URMM-PC,-73.55646531,45.49792226,COM4-URMM-PC,10,30415200,49624800,27373680,5788216.6,1311.45,7.42,597.27,RES-HD,Commercial,COM4,URMasonry,URMM,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980589-COM2-C1L-LC,-73.55646531,45.49792226,COM2-C1L-LC,1,726750,1185750,654075,1098040.51,41.43,0,16.17,RES-HD,Commercial,COM2,Concrete,C1L,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980590-RES3E-W2-MC,-73.55646531,45.49792226,RES3E-W2-MC,4,4405608,20069992,1762243.2,1807151.6,38.57,164.65,107.87,RES-HD,Residential-HD,RES3E,Wood,W2,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980591-GOV1-C2M-MC,-73.55646531,45.49792226,GOV1-C2M-MC,1,1009584,4599216,908625.6,241292.2,86.78,2.58,42.34,RES-HD,Civic,GOV1,Concrete,C2M,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980592-RES3D-W2-MC,-73.55646531,45.49792226,RES3D-W2-MC,1,470022,2141211.33,188008.8,229227.59,5.12,21.87,14.33,RES-HD,Residential-HD,RES3D,Wood,W2,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980593-REL1-W2-MC,-73.55646531,45.49792226,REL1-W2-MC,1,409500,1865500,409500,128980.21,37.79,0,16.23,RES-HD,Civic,REL1,Wood,W2,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980594-GOV1-W2-MC,-73.55646531,45.49792226,GOV1-W2-MC,3,3028752,13797648,2725876.8,723876.61,260.33,7.74,127.03,RES-HD,Civic,GOV1,Wood,W2,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980595-COM4-C2M-MC,-73.55646531,45.49792226,COM4-C2M-MC,1,3041520,4962480,2737368,584181.12,131.14,0.74,59.73,RES-HD,Commercial,COM4,Concrete,C2M,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980596-RES3E-URMM-PC,-73.55646531,45.49792226,RES3E-URMM-PC,1,1101402,5017498,440560.8,447643.06,9.64,41.16,26.97,RES-HD,Residential-HD,RES3E,URMasonry,URMM,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980597-RES3E-W2-LC,-73.55646531,45.49792226,RES3E-W2-LC,1,1101402,5017498,440560.8,451787.9,9.64,41.16,26.97,RES-HD,Residential-HD,RES3E,Wood,W2,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980598-COM4-RM1L-PC,-73.55646531,45.49792226,COM4-RM1L-PC,1,1236121,2016829,1112508.9,915251.82,26.91,0,12.26,RES-HD,Commercial,COM4,RMasonry,RM1L,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980599-COM1-S4L-MC,-73.55646531,45.49792226,COM1-S4L-MC,1,506033.33,825633.33,455430,134933.14,44.04,0.15,20.63,RES-HD,Commercial,COM1,Steel,S4L,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980600-GOV1-RM2M-MC,-73.55646531,45.49792226,GOV1-RM2M-MC,1,1009584,4599216,908625.6,241292.2,86.78,2.58,42.34,RES-HD,Civic,GOV1,RMasonry,RM2M,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980601-COM4-S2H-LC,-73.55646531,45.49792226,COM4-S2H-LC,1,27206575,44389675,24485917.5,3579696.81,399.63,0,182,RES-HD,Commercial,COM4,Steel,S2H,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980602-COM4-S5M-PC,-73.55646531,45.49792226,COM4-S5M-PC,1,3041520,4962480,2737368,2222714.15,131.14,0.74,59.73,RES-HD,Commercial,COM4,Steel,S5M,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980603-COM4-W3-LC,-73.55646531,45.49792226,COM4-W3-LC,5,6180605,10084145,5562544.5,1200904.94,134.57,0,61.29,RES-HD,Commercial,COM4,Wood,W3,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980604-COM4-W3-PC,-73.55646531,45.49792226,COM4-W3-PC,2,2472242,4033658,2225017.8,1830503.64,53.83,0,24.51,RES-HD,Commercial,COM4,Wood,W3,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980605-COM3-URML-PC,-73.55646531,45.49792226,COM3-URML-PC,1,173375,282875,156037.5,220797.7,5.55,0.06,2.89,RES-HD,Commercial,COM3,URMasonry,URML,Pre-1973,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980606-REL1-W2-LC,-73.55646531,45.49792226,REL1-W2-LC,1,409500,1865500,409500,128980.21,37.79,0,16.23,RES-HD,Civic,REL1,Wood,W2,1990-2004,SSC-2,LC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980607-IND2-URML-PC,-73.55646531,45.49792226,IND2-URML-PC,3,1440281.25,3894093.75,1944379.69,671228.65,50.57,0,19.74,RES-HD,Industrial,IND2,URMasonry,URML,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980608-COM4-C2L-MC,-73.55646531,45.49792226,COM4-C2L-MC,7,8652847,14117803,7787562.3,1681266.91,188.4,0,85.8,RES-HD,Commercial,COM4,Concrete,C2L,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980609-COM4-URML-PC,-73.55646531,45.49792226,COM4-URML-PC,8,9888968,16134632,8900071.2,1903819.94,215.31,0,98.06,RES-HD,Commercial,COM4,URMasonry,URML,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980610-COM3-C2L-MC,-73.55646531,45.49792226,COM3-C2L-MC,1,173375,282875,156037.5,57941.88,5.55,0.06,2.89,RES-HD,Commercial,COM3,Concrete,C2L,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980611-COM3-URML-PC,-73.55646531,45.49792226,COM3-URML-PC,6,1040250,1697250,936225,344461.8,33.3,0.38,17.32,RES-HD,Commercial,COM3,URMasonry,URML,1973-1989,SSC-2,PC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980612-COM3-W3-MC,-73.55646531,45.49792226,COM3-W3-MC,2,346750,565750,312075,115883.75,11.1,0.13,5.77,RES-HD,Commercial,COM3,Wood,W3,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980613-GOV1-C1L-MC,-73.55646531,45.49792226,GOV1-C1L-MC,1,1009584,4599216,908625.6,741787.37,86.78,2.58,42.34,RES-HD,Civic,GOV1,Concrete,C1L,2005-2016,SSC-2,MC,24040876,24040876,24663442,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980794-COM4-RM1L-LC,-73.56415048,45.49704937,COM4-RM1L-LC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-MD,Commercial,COM4,RMasonry,RM1L,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980795-COM4-S4L-PC,-73.56415048,45.49704937,COM4-S4L-PC,1,1236121,2016829,1112508.9,915251.82,26.91,0,12.26,RES-MD,Commercial,COM4,Steel,S4L,Pre-1973,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980796-COM3-RM1L-LC,-73.56415048,45.49704937,COM3-RM1L-LC,2,346750,565750,312075,115883.75,11.1,0.13,5.77,RES-MD,Commercial,COM3,RMasonry,RM1L,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980797-RES3E-W2-MC,-73.56415048,45.49704937,RES3E-W2-MC,4,4405608,20069992,1762243.2,1807151.6,38.57,164.65,107.87,RES-MD,Residential-HD,RES3E,Wood,W2,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980798-COM4-S5L-PC,-73.56415048,45.49704937,COM4-S5L-PC,1,1236121,2016829,1112508.9,913849.6,26.91,0,12.26,RES-MD,Commercial,COM4,Steel,S5L,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980799-GOV1-W2-LC,-73.56415048,45.49704937,GOV1-W2-LC,1,1009584,4599216,908625.6,241292.2,86.78,2.58,42.34,RES-MD,Civic,GOV1,Wood,W2,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980800-RES3E-W2-PC,-73.56415048,45.49704937,RES3E-W2-PC,1,1101402,5017498,440560.8,451787.9,9.64,41.16,26.97,RES-MD,Residential-HD,RES3E,Wood,W2,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980801-IND1-URML-PC,-73.56415048,45.49704937,IND1-URML-PC,1,1535962.5,4152787.5,2073549.38,290983.72,10.87,0,4.24,RES-MD,Industrial,IND1,URMasonry,URML,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980802-COM4-PC1-LC,-73.56415048,45.49704937,COM4-PC1-LC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-MD,Commercial,COM4,Precast,PC1,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980803-COM4-URML-PC,-73.56415048,45.49704937,COM4-URML-PC,4,4944484,8067316,4450035.6,951909.97,107.66,0,49.03,RES-MD,Commercial,COM4,URMasonry,URML,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980804-COM3-URML-PC,-73.56415048,45.49704937,COM3-URML-PC,5,866875,1414375,780187.5,287051.5,27.75,0.31,14.43,RES-MD,Commercial,COM3,URMasonry,URML,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980805-COM1-W3-MC,-73.56415048,45.49704937,COM1-W3-MC,1,506033.33,825633.33,455430,134933.14,44.04,0.15,20.63,RES-MD,Commercial,COM1,Wood,W3,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980806-COM2-C3H-PC,-73.56415048,45.49704937,COM2-C3H-PC,1,726750,1185750,654075,1098040.51,41.43,0,16.17,RES-MD,Commercial,COM2,Concrete,C3H,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980807-GOV1-W2-MC,-73.56415048,45.49704937,GOV1-W2-MC,2,2019168,9198432,1817251.2,482584.4,173.56,5.16,84.69,RES-MD,Civic,GOV1,Wood,W2,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980808-REL1-W2-MC,-73.56415048,45.49704937,REL1-W2-MC,2,819000,3731000,819000,257960.41,75.58,0,32.45,RES-MD,Civic,REL1,Wood,W2,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980809-COM4-W3-LC,-73.56415048,45.49704937,COM4-W3-LC,3,3708363,6050487,3337526.7,720542.96,80.74,0,36.77,RES-MD,Commercial,COM4,Wood,W3,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980810-COM3-W3-LC,-73.56415048,45.49704937,COM3-W3-LC,1,173375,282875,156037.5,57941.88,5.55,0.06,2.89,RES-MD,Commercial,COM3,Wood,W3,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980811-COM4-URMM-PC,-73.56415048,45.49704937,COM4-URMM-PC,1,3041520,4962480,2737368,578821.66,131.14,0.74,59.73,RES-MD,Commercial,COM4,URMasonry,URMM,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980812-RES3E-URMM-PC,-73.56415048,45.49704937,RES3E-URMM-PC,1,1101402,5017498,440560.8,447643.06,9.64,41.16,26.97,RES-MD,Residential-HD,RES3E,URMasonry,URMM,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980813-IND2-C2L-MC,-73.56415048,45.49704937,IND2-C2L-MC,1,480093.75,1298031.25,648126.56,225814.58,16.86,0,6.58,RES-MD,Industrial,IND2,Concrete,C2L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980814-COM4-C2L-MC,-73.56415048,45.49704937,COM4-C2L-MC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-MD,Commercial,COM4,Concrete,C2L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980815-GOV1-URML-PC,-73.56415048,45.49704937,GOV1-URML-PC,1,1009584,4599216,908625.6,239078.51,86.78,2.58,42.34,RES-MD,Civic,GOV1,URMasonry,URML,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980816-COM1-RM1L-LC,-73.56415048,45.49704937,COM1-RM1L-LC,1,506033.33,825633.33,455430,134933.14,44.04,0.15,20.63,RES-MD,Commercial,COM1,RMasonry,RM1L,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980817-COM4-S4L-LC,-73.56415048,45.49704937,COM4-S4L-LC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-MD,Commercial,COM4,Steel,S4L,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
